src_ip,relative_time,iat_mean,iat_std,jitter,pps,byte_rate,avg_pkt_size,flow_duration,syn_count,ack_count,protocol_type,sidp_entropy,dpdi_entropy,label
10.1.1.19,150.000623,0.07306353846153858,0.03847603875064212,0.04790458333333684,14.0,2524.0,180.28571428571428,0.9498260000000016,0,6,0,0.9852281360342515,0.9852281360342515,0
10.1.1.9,150.000768,0.016251065573770263,0.020123158029436847,0.01583523333333166,62.0,30706.0,495.258064516129,0.991314999999986,0,53,1,0.6706514056796242,0.6706514056796242,0
10.1.1.27,150.001285,0.007340830882353005,0.0057136793113431745,0.006704651851852203,137.0,201218.0,1468.7445255474452,0.9983530000000087,0,1,0,0.12452766250897801,0.12452766250897801,1
10.1.1.26,150.001622,0.007384696296296372,0.007073869947467791,0.0071031940298501555,136.0,199780.0,1468.9705882352941,0.9969340000000102,0,2,0,0.1105808447698871,0.1105808447698871,1
10.1.1.29,150.001967,0.007333338235294081,0.004843263126150744,0.006380044444443911,137.0,202512.0,1478.1897810218977,0.9973339999999951,0,0,0,0.062302547120773724,0.062302547120773724,1
10.1.1.2,150.002475,0.4950619999999901,0.13939099999998916,0.2787819999999783,3.0,508.0,169.33333333333334,0.9901239999999802,0,1,0,1.584962500721156,1.584962500721156,0
10.1.1.11,150.00309099999998,0.03295870000000036,0.019023036881894908,0.0326675172413747,31.0,5628.0,181.5483870967742,0.9887610000000109,0,16,1,1.1702295713931186,1.1702295713931186,0
10.1.1.23,150.003535,0.007255459854014634,0.005100406843674208,0.006240286764702778,138.0,201390.0,1459.3478260869565,0.9939980000000048,0,0,0,0.0,0.0,1
10.1.1.12,150.00581499999998,0.03203738709677483,0.023690738979577818,0.045462933333332484,32.0,5824.0,182.0,0.9931590000000199,0,16,0,1.0,1.0,0
10.1.1.30,150.009878,0.014026257142857292,0.00834925143896321,0.00879552173913359,71.0,101716.0,1432.619718309859,0.9818380000000104,0,2,0,0.2913320039409767,0.2913320039409767,1
10.1.1.3,150.010506,0.006900000000000093,0.006821807332862996,0.011746781690137924,144.0,82066.0,569.9027777777778,0.9867000000000132,0,143,1,0.059774993391550624,0.059774993391550624,0
10.1.1.18,150.013316,0.032688833333332924,0.024839338666829733,0.035596068965514274,31.0,5726.0,184.70967741935485,0.9806649999999877,0,19,1,0.9629004147713268,0.9629004147713268,0
10.1.1.7,150.016226,0.023280634146341687,0.026713881641004095,0.027465074999997084,42.0,13472.0,320.76190476190476,0.9545060000000092,0,33,1,0.8574363289971184,0.8574363289971184,0
10.1.1.4,150.016348,0.07343162500000133,0.08771488487557592,0.06471571428571922,9.0,1528.0,169.77777777777777,0.5874530000000107,0,1,0,0.9864267287308426,0.9864267287308426,0
10.1.1.31,150.018972,0.014046173913043589,0.009370327368040528,0.009849044117645847,70.0,101498.0,1449.9714285714285,0.9691860000000077,0,0,0,0.10802319526362833,0.10802319526362833,1
10.1.1.16,150.028042,0.06859199999999939,0.052062411837003275,0.033921230769229066,15.0,2622.0,174.8,0.9602879999999914,0,3,0,0.7219280948873623,0.7219280948873623,0
10.1.1.28,150.032345,0.021043666666666797,0.029800453212066577,0.028093727272732204,46.0,65810.0,1430.6521739130435,0.9469650000000058,0,1,0,0.3014969295343807,0.3014969295343807,1
10.1.1.8,150.04029,0.03330510714285647,0.0178273714377967,0.019563111111096987,29.0,5312.0,183.17241379310346,0.9325429999999812,0,17,1,1.14968388801495,1.14968388801495,0
10.1.1.10,150.041114,0.045215809523809755,0.04166739245800471,0.0353003500000014,22.0,3978.0,180.8181818181818,0.9495320000000049,0,11,1,1.2197484934607568,1.2197484934607568,0
10.1.1.15,150.04422399999999,0.040393869565217184,0.030559883796880353,0.03998318181818144,24.0,4462.0,185.91666666666666,0.9290589999999952,0,11,0,0.99498482818597,0.99498482818597,0
10.1.1.13,150.047007,0.12280416666666365,0.06478433409762005,0.080736399999995,7.0,1500.0,214.28571428571428,0.7368249999999819,0,5,1,0.8631205685666311,0.8631205685666311,0
10.1.1.20,150.06448699999999,0.04168122727272754,0.018163853755925163,0.01800180952381105,23.0,4294.0,186.69565217391303,0.916987000000006,0,16,1,0.8865408928220898,0.8865408928220898,0
10.1.1.6,150.1132,0.034222999999999504,0.022146262935313785,0.027514833333333637,26.0,4586.0,176.3846153846154,0.8555749999999875,0,8,0,1.1047909373235627,1.1047909373235627,0
10.1.1.14,150.113351,0.07991072727272747,0.047023550769007515,0.024131500000001437,12.0,2564.0,213.66666666666666,0.8790180000000021,0,12,1,0.0,0.0,0
10.1.1.17,150.124954,0.1881440000000012,0.14032270686171566,0.2857179999999933,5.0,922.0,184.4,0.7525760000000048,0,3,1,0.9709505944546688,0.9709505944546688,0
10.1.1.21,150.316186,0.05795690909090984,0.043380956635694294,0.034004399999989235,12.0,2232.0,186.0,0.6375260000000083,0,8,1,0.9182958340544894,0.9182958340544894,0
10.1.1.12,151.000148,0.044653545454545966,0.029457350869483725,0.036278095238090134,23.0,4282.0,186.17391304347825,0.9823780000000113,0,15,1,1.1211774609034908,1.1211774609034908,0
10.1.1.30,151.000493,0.007586992366412046,0.00435238503800261,0.005825100000001053,132.0,196416.0,1488.0,0.9938959999999781,0,0,0,0.0,0.0,1
10.1.1.23,151.00083,0.007362451851851667,0.0069548500761000605,0.007667097014927452,136.0,199732.0,1468.6176470588234,0.993930999999975,0,0,0,0.0,0.0,1
10.1.1.24,151.00121099999998,0.0073903925925926026,0.0048389903600995765,0.006473970149254192,136.0,201074.0,1478.485294117647,0.9977030000000013,0,1,0,0.06268265300135283,0.06268265300135283,1
10.1.1.31,151.002407,0.007808377952755794,0.009304760299712379,0.009456293650795295,128.0,189170.0,1477.890625,0.9916639999999859,0,1,0,0.06591441234324169,0.06591441234324169,1
10.1.1.26,151.003197,0.007431805970149166,0.007433011995185456,0.007911436090227082,135.0,199586.0,1478.414814814815,0.9958619999999883,0,1,0,0.06306780800385679,0.06306780800385679,1
10.1.1.27,151.009559,0.007377358208955161,0.004750592871724275,0.006462842105263103,135.0,198292.0,1468.8296296296296,0.9885659999999916,0,2,0,0.1112410494829923,0.1112410494829923,1
10.1.1.21,151.01,0.03931676000000039,0.023440675774016376,0.027426125000005186,26.0,4612.0,177.3846153846154,0.9829190000000096,0,8,0,0.8904916402194913,0.8904916402194913,0
10.1.1.29,151.010327,0.007326619402985005,0.004528338019718933,0.006031210526317996,135.0,198268.0,1468.651851851852,0.9817669999999907,0,1,0,0.06306780800385679,0.06306780800385679,1
10.1.1.3,151.013596,0.0065420469798657096,0.006266277957507436,0.009308331081080909,150.0,83256.0,555.04,0.9747649999999908,0,149,1,0.05777796017013378,0.05777796017013378,0
10.1.1.8,151.014695,0.04487714285714278,0.02527380726833553,0.025491700000003448,22.0,4076.0,185.27272727272728,0.9424199999999985,0,14,1,0.9456603046006401,0.9456603046006401,0
10.1.1.19,151.01574,0.03745273076923074,0.023198155277383167,0.029895999999994274,27.0,4878.0,180.66666666666666,0.9737709999999993,0,12,0,0.9910760598382222,0.9910760598382222,0
10.1.1.9,151.016204,0.01128744578313254,0.025829242763600192,0.01606145121951628,84.0,50266.0,598.4047619047619,0.9368580000000009,0,81,1,0.22228483068568797,0.22228483068568797,0
10.1.1.18,151.027212,0.0342442962962966,0.022199358257013187,0.02432111538461667,28.0,5240.0,187.14285714285714,0.9245960000000082,0,20,1,0.8631205685666311,0.8631205685666311,0
10.1.1.15,151.027357,0.033776821428571475,0.026581183984234792,0.027412407407404596,29.0,5902.0,203.51724137931035,0.9457510000000013,0,17,1,1.14968388801495,1.14968388801495,0
10.1.1.6,151.032235,0.04617640000000023,0.06308151870032858,0.04619557894736653,21.0,3906.0,186.0,0.9235280000000046,0,14,1,0.9182958340544894,0.9182958340544894,0
10.1.1.7,151.03315,0.004243991031390072,0.00542715722726315,0.006424301801802474,224.0,129452.0,577.9107142857143,0.946409999999986,0,215,1,0.24311033422405598,0.24311033422405598,0
10.1.1.4,151.03453199999998,0.08701362500000087,0.06333764206011357,0.04607328571430003,9.0,1578.0,175.33333333333334,0.696109000000007,0,2,0,0.7642045065086203,0.7642045065086203,0
10.1.1.11,151.041832,0.03889691666666669,0.02387937078127873,0.03189234782608893,25.0,4634.0,185.36,0.9335260000000005,0,16,1,0.9426831892554923,0.9426831892554923,0
10.1.1.28,151.042178,0.032887310344826684,0.051016450670078206,0.04653500000000475,30.0,43346.0,1444.8666666666666,0.9537319999999738,0,1,0,0.21084230031853216,0.21084230031853216,1
10.1.1.14,151.044264,0.09511255555555446,0.04100307535380334,0.06829750000001411,10.0,2738.0,273.8,0.8560129999999901,0,5,1,1.3609640474436813,1.3609640474436813,0
10.1.1.20,151.047739,0.07073253846153832,0.038809669696361855,0.03033050000000041,14.0,2692.0,192.28571428571428,0.9195229999999981,0,13,1,0.3712323266408757,0.3712323266408757,0
10.1.1.10,151.052146,0.054013941176470875,0.02153576314895979,0.02308406249999706,18.0,3492.0,194.0,0.9182370000000049,0,18,1,0.0,0.0,0
10.1.1.16,151.05426,0.0429869545454538,0.02417780887973787,0.021589142857142935,23.0,4220.0,183.47826086956522,0.9457129999999836,0,14,1,1.1625633078480364,1.1625633078480364,0
10.1.1.2,151.058092,0.060920785714285684,0.017055124777271564,0.015223769230774363,15.0,2550.0,170.0,0.8528909999999996,0,0,0,0.0,0.0,0
10.1.1.13,151.099046,0.07993745454545444,0.08404362277182216,0.07242190000001472,12.0,2382.0,198.5,0.8793119999999988,0,9,1,1.0408520829727552,1.0408520829727552,0
10.1.1.3,152.000426,0.007157568181818099,0.008342371623582926,0.008876725190840914,133.0,67460.0,507.21804511278197,0.9447989999999891,0,116,1,0.5926824698260139,0.5926824698260139,0
10.1.1.27,152.001015,0.007390340740740671,0.004896689521410966,0.006660104477614809,136.0,199730.0,1468.6029411764705,0.9976959999999906,0,1,0,0.12528672712282826,0.12528672712282826,1
10.1.1.31,152.001423,0.008693747747747898,0.007877601989662761,0.00743142727272641,112.0,162724.0,1452.892857142857,0.9650060000000167,0,2,0,0.20260410598005973,0.20260410598005973,1
10.1.1.30,152.001759,0.008514586206896636,0.004532396639119887,0.006045904347828058,117.0,172752.0,1476.5128205128206,0.9876920000000098,0,0,0,0.07099894663640992,0.07099894663640992,1
10.1.1.26,152.00207799999998,0.0073850296296297056,0.005943060447327407,0.0074531641791015825,136.0,199730.0,1468.6029411764705,0.9969790000000103,0,1,0,0.12528672712282826,0.12528672712282826,1
10.1.1.7,152.00260799999998,0.00647403896103902,0.007613906100181806,0.009064078431374857,155.0,89914.0,580.0903225806452,0.997002000000009,0,151,1,0.19384051404681568,0.19384051404681568,0
10.1.1.29,152.00294399999999,0.0074275820895522105,0.004785426368344675,0.006545548872181219,135.0,199536.0,1478.0444444444445,0.9952959999999962,0,0,0,0.06306780800385679,0.06306780800385679,1
10.1.1.24,152.00327199999998,0.007367777777777831,0.0043631255712636915,0.005958395522387065,136.0,199730.0,1468.6029411764705,0.9946500000000071,0,1,0,0.12528672712282826,0.12528672712282826,1
10.1.1.23,152.003617,0.0072157028985507295,0.006624581634490403,0.007389328467154735,139.0,200264.0,1440.7482014388488,0.9957670000000007,0,2,0,0.17005656617641274,0.17005656617641274,1
10.1.1.2,152.005731,0.05991357142857063,0.018256762088587897,0.014982999999996484,15.0,2524.0,168.26666666666668,0.8387899999999888,0,0,0,0.3533593350214213,0.3533593350214213,0
10.1.1.8,152.008441,0.025253057142856507,0.019699854798510486,0.027241647058823846,36.0,6600.0,183.33333333333334,0.8838569999999777,0,20,1,0.9910760598382222,0.9910760598382222,0
10.1.1.28,152.009546,0.017634392857142904,0.02667467768092715,0.02371118181817916,57.0,83522.0,1465.298245614035,0.9875260000000026,0,1,0,0.12741851179235877,0.12741851179235877,1
10.1.1.18,152.016576,0.0315842333333336,0.02200177629296104,0.03110189655172172,31.0,5484.0,176.90322580645162,0.947527000000008,0,10,0,1.0942658959797504,1.0942658959797504,0
10.1.1.9,152.018688,0.03226969999999956,0.02796332514580591,0.01567986206896911,31.0,11674.0,376.5806451612903,0.9680909999999869,0,16,1,0.9992492479956566,0.9992492479956566,0
10.1.1.6,152.02266699999998,0.048567049999999765,0.01907456375772069,0.0221056842105231,21.0,3664.0,174.47619047619048,0.9713409999999953,0,5,0,1.0488412604661608,1.0488412604661608,0
10.1.1.19,152.03203299999998,0.057771687500000724,0.04248814872220483,0.04859893333333882,17.0,3080.0,181.1764705882353,0.9243470000000116,0,9,1,1.253297578463043,1.253297578463043,0
10.1.1.14,152.03486999999998,0.033224620689655295,0.01916951581676579,0.017040642857142733,30.0,6712.0,223.73333333333332,0.9635140000000035,0,18,1,0.9709505944546688,0.9709505944546688,0
10.1.1.10,152.03537799999998,0.08640450000000044,0.08540973055951821,0.07720211111110745,11.0,2110.0,191.8181818181818,0.8640450000000044,0,10,1,0.43949698692151334,0.43949698692151334,0
10.1.1.15,152.03645799999998,0.03845879166666677,0.029339917816831387,0.033118173913050976,25.0,4942.0,197.68,0.9230110000000025,0,19,1,0.7950402793845223,0.7950402793845223,0
10.1.1.13,152.03788,0.12432800000000081,0.09472998192581938,0.09305380000000696,7.0,1424.0,203.42857142857142,0.7459680000000048,0,5,1,0.8631205685666311,0.8631205685666311,0
10.1.1.11,152.041312,0.15135799999999713,0.14458582303024275,0.08853259999999068,7.0,1358.0,194.0,0.9081479999999829,0,7,1,0.0,0.0,0
10.1.1.12,152.048512,0.036251960000000735,0.04068764983282056,0.03949370833332585,26.0,4994.0,192.07692307692307,0.9062990000000184,0,16,1,0.961236604722876,0.961236604722876,0
10.1.1.21,152.058823,0.0289183125000001,0.025687529704896215,0.04661248387097042,33.0,5944.0,180.12121212121212,0.9253860000000032,0,15,0,1.1628720819225884,1.1628720819225884,0
10.1.1.16,152.065994,0.03851141666666654,0.02466203648139484,0.0355259999999945,25.0,4634.0,185.36,0.9242739999999969,0,16,1,0.9426831892554923,0.9426831892554923,0
10.1.1.17,152.081649,0.08575999999999909,0.08396211040702001,0.042613777777786604,11.0,2134.0,194.0,0.8575999999999908,0,11,1,0.0,0.0,0
10.1.1.20,152.245844,0.04439062500000013,0.02035653278702775,0.024689666666665742,17.0,3080.0,181.1764705882353,0.710250000000002,0,9,1,1.253297578463043,1.253297578463043,0
10.1.1.4,152.270251,0.06713537499999944,0.03523789582231382,0.023711428571423148,9.0,1624.0,180.44444444444446,0.5370829999999955,0,5,1,1.3516441151533924,1.3516441151533924,0
10.1.1.5,152.799636,0.16137599999998997,0.0,0.0,2.0,314.0,157.0,0.16137599999998997,0,0,0,1.0,1.0,0
10.1.1.18,153.000576,0.04051670833333295,0.025284831375880782,0.03112739130435463,25.0,4706.0,188.24,0.9724009999999907,0,19,1,0.7950402793845223,0.7950402793845223,0
10.1.1.3,153.000725,0.01407266197183087,0.01779310935620316,0.011853785714286654,72.0,32552.0,452.1111111111111,0.9991589999999917,0,56,1,0.7642045065086203,0.7642045065086203,0
10.1.1.31,153.00232599999998,0.01200421686746996,0.010087392595445591,0.01054518292682945,84.0,124992.0,1488.0,0.9963500000000067,0,0,0,0.0,0.0,1
10.1.1.30,153.002644,0.011043888888888711,0.005269997158850712,0.005215483146066822,91.0,128890.0,1416.3736263736264,0.9939499999999839,0,3,0,0.20905980566852453,0.20905980566852453,1
10.1.1.9,153.002839,0.006563927152317861,0.006582857766363715,0.010137459999998554,152.0,84790.0,557.828947368421,0.9911529999999971,0,144,1,0.2974722489192897,0.2974722489192897,0
10.1.1.7,153.004064,0.009884849999999971,0.017410757529972256,0.014301464646463974,101.0,57028.0,564.6336633663366,0.9884849999999972,0,101,1,0.0,0.0,0
10.1.1.6,153.004574,0.042483500000000424,0.024112215521203066,0.031839952380954356,23.0,4270.0,185.65217391304347,0.9346370000000093,0,15,1,0.9321115676166747,0.9321115676166747,0
10.1.1.17,153.00474599999998,0.05047268421052751,0.018905244546793164,0.01494533333333455,20.0,3784.0,189.2,0.9589810000000227,0,16,1,0.7219280948873623,0.7219280948873623,0
10.1.1.12,153.00743599999998,0.030068741935483815,0.02141441357826726,0.0301874666666644,32.0,5998.0,187.4375,0.9321309999999983,0,18,1,1.1511135511938804,1.1511135511938804,0
10.1.1.26,153.01187,0.007401345864661792,0.008461814022837558,0.00862825757575856,134.0,199392.0,1488.0,0.9843790000000183,0,0,0,0.0,0.0,1
10.1.1.29,153.012206,0.007384240601503703,0.004735824408624954,0.00664821969696779,134.0,199392.0,1488.0,0.9821039999999925,0,0,0,0.0,0.0,1
10.1.1.27,153.01256,0.00722803676470588,0.005447843840090559,0.007250200000001533,137.0,199974.0,1459.6642335766423,0.9830129999999997,0,3,0,0.15196756454078234,0.15196756454078234,1
10.1.1.23,153.01424599999999,0.007279881481481551,0.005520070651794285,0.006827477611944371,136.0,199780.0,1468.9705882352941,0.9827840000000094,0,2,0,0.1105808447698871,0.1105808447698871,1
10.1.1.20,153.015515,0.056613875000000036,0.053455636580572036,0.05362540000000233,17.0,3010.0,177.05882352941177,0.9058220000000006,0,5,0,0.8739810481273579,0.8739810481273579,0
10.1.1.19,153.016266,0.0517335789473679,0.04033691483951131,0.038588888888884613,20.0,3712.0,185.6,0.9829379999999901,0,13,1,0.9340680553754911,0.9340680553754911,0
10.1.1.24,153.01661099999998,0.007320343283582171,0.004639246461754946,0.006209360902257036,135.0,199586.0,1478.414814814815,0.9809260000000108,0,1,0,0.06306780800385679,0.06306780800385679,1
10.1.1.14,153.020088,0.04191950000000071,0.039485873913394344,0.03251409523809235,23.0,5068.0,220.34782608695653,0.9222290000000157,0,10,0,1.2088301752949477,1.2088301752949477,0
10.1.1.11,153.02254499999998,0.051396157894737074,0.017695284513897645,0.017942277777783663,20.0,3856.0,192.8,0.9765270000000044,0,19,1,0.2863969571159562,0.2863969571159562,0
10.1.1.15,153.02313999999998,0.037217423076923564,0.028017234392664243,0.034669080000006715,27.0,5418.0,200.66666666666666,0.9676530000000128,0,11,0,1.1749946599731704,1.1749946599731704,0
10.1.1.28,153.026107,0.010363311827956924,0.016874240921822378,0.01506968478260911,94.0,137234.0,1459.936170212766,0.9637879999999939,0,1,0,0.16982608617502892,0.16982608617502892,1
10.1.1.16,153.039809,0.05463524999999928,0.020419985284545257,0.01464500000001966,13.0,2258.0,173.69230769230768,0.6556229999999914,0,2,0,0.6193821946787638,0.6193821946787638,0
10.1.1.21,153.04272799999998,0.046301800000000524,0.023284767829206136,0.025593263157895462,21.0,3978.0,189.42857142857142,0.9260360000000105,0,17,1,0.7024665512903904,0.7024665512903904,0
10.1.1.8,153.056952,0.07169800000000001,0.045658907281643124,0.05905933333332314,14.0,2594.0,185.28571428571428,0.9320740000000001,0,10,1,1.0949143184120975,1.0949143184120975,0
10.1.1.4,153.05836499999998,0.11031700000000437,0.10450653370643163,0.06437860000000342,7.0,1262.0,180.28571428571428,0.6619020000000262,0,3,0,0.9852281360342515,0.9852281360342515,0
10.1.1.2,153.067018,0.06053176923076911,0.01750820885779803,0.015419249999996035,14.0,2380.0,170.0,0.7869129999999984,0,0,0,0.0,0.0,0
10.1.1.13,153.126353,0.057937285714286545,0.03811231187355263,0.042013384615387395,15.0,2826.0,188.4,0.8111220000000117,0,11,1,1.0529815751302696,1.0529815751302696,0
10.1.1.10,153.140141,0.032066461538461835,0.021440459115765288,0.032544760000005224,27.0,4926.0,182.44444444444446,0.8337280000000078,0,14,1,0.9990102708804813,0.9990102708804813,0
10.1.1.5,153.552642,0.0644100000000094,0.0,0.0,2.0,340.0,170.0,0.0644100000000094,0,0,0,0.0,0.0,0
10.1.1.3,154.000114,0.007815261904761924,0.007769575923726993,0.009596415999997589,127.0,68494.0,539.3228346456693,0.9847230000000025,0,118,1,0.36914764080619666,0.36914764080619666,0
10.1.1.7,154.00107699999998,0.006839568493150764,0.0062790819271645835,0.009730489655173407,147.0,84060.0,571.8367346938776,0.9985770000000116,0,133,1,0.4537163391869449,0.4537163391869449,0
10.1.1.13,154.001377,0.04943345000000079,0.025478269851924484,0.028507315789472375,21.0,3804.0,181.14285714285714,0.9886690000000158,0,5,0,0.7918583525674836,0.7918583525674836,0
10.1.1.12,154.004411,0.060230357142856406,0.058879580203529826,0.05741076923077825,15.0,2990.0,199.33333333333334,0.8432249999999897,0,12,1,0.7219280948873623,0.7219280948873623,0
10.1.1.6,154.00464499999998,0.06350528571428729,0.060219288526461044,0.04410176923076829,15.0,2766.0,184.4,0.8890740000000221,0,9,1,0.9709505944546688,0.9709505944546688,0
10.1.1.26,154.00689,0.007548436507936422,0.009643719251816724,0.009674623999998858,127.0,187682.0,1477.8110236220473,0.9511029999999892,0,1,0,0.06634397526831169,0.06634397526831169,1
10.1.1.14,154.00703,0.06189437499999961,0.056050634219062014,0.050107933333333673,17.0,3436.0,202.11764705882354,0.9903099999999938,0,8,0,0.9975025463691153,0.9975025463691153,0
10.1.1.23,154.007712,0.006201687499999942,0.0052154158753019075,0.006029283018868044,161.0,235636.0,1463.5776397515529,0.9922699999999907,0,2,0,0.15080906313336073,0.15080906313336073,1
10.1.1.24,154.00900199999998,0.00617921250000002,0.00466386568254603,0.0054855849056600235,161.0,236930.0,1471.6149068322982,0.9886740000000032,0,1,0,0.10887718935553316,0.10887718935553316,1
10.1.1.9,154.009792,0.007323903703703578,0.007523894288026571,0.010953335820895119,136.0,82594.0,607.3088235294117,0.988726999999983,0,136,1,0.0,0.0,0
10.1.1.29,154.010673,0.006219632911392336,0.004705385996023872,0.005586815286624347,159.0,236592.0,1488.0,0.9827019999999891,0,0,0,0.0,0.0,1
10.1.1.15,154.011149,0.026859583333333603,0.014095685118693059,0.019436342857145357,37.0,7290.0,197.02702702702703,0.9669450000000097,0,22,1,0.974024864435752,0.974024864435752,0
10.1.1.27,154.013844,0.006138337499999836,0.00473810196556521,0.00593743396226361,161.0,236980.0,1471.9254658385094,0.9821339999999736,0,2,0,0.09645482910708594,0.09645482910708594,1
10.1.1.17,154.015366,0.06400313333333353,0.053113916879186346,0.049225071428566025,16.0,2768.0,173.0,0.960047000000003,0,2,0,0.5435644431995964,0.5435644431995964,0
10.1.1.4,154.018958,0.04681614999999937,0.0214550369407185,0.01940873684210942,21.0,3714.0,176.85714285714286,0.9363229999999874,0,6,0,0.8631205685666311,0.8631205685666311,0
10.1.1.31,154.021764,0.017477981818181703,0.01465606440350445,0.014493518518518853,56.0,78104.0,1394.7142857142858,0.9612889999999936,0,2,0,0.22228483068568797,0.22228483068568797,1
10.1.1.18,154.022672,0.04171282608695655,0.020051756882048282,0.025110000000000552,24.0,4246.0,176.91666666666666,0.9593950000000007,0,8,0,1.143155878465832,1.143155878465832,0
10.1.1.30,154.023948,0.014684215384615456,0.01334762419019888,0.010520937499995497,66.0,92960.0,1408.4848484848485,0.9544740000000047,0,1,0,0.11327430349709669,0.11327430349709669,1
10.1.1.28,154.02784,0.010016608247422638,0.02096655198833254,0.0159635937499966,98.0,141942.0,1448.3877551020407,0.9716109999999958,0,3,0,0.19745300438456015,0.19745300438456015,1
10.1.1.21,154.033446,0.03205959259259283,0.03229643821350068,0.015690346153842957,28.0,8860.0,316.42857142857144,0.8656090000000063,0,25,1,0.5896261811873141,0.5896261811873141,0
10.1.1.19,154.03729099999998,0.052600666666667927,0.04061668263438711,0.05134452941177033,19.0,3396.0,178.73684210526315,0.9468120000000226,0,8,0,1.2363864108712896,1.2363864108712896,0
10.1.1.8,154.038534,0.025156270270270096,0.023643158469486402,0.038905361111103626,38.0,6988.0,183.89473684210526,0.9307819999999936,0,22,1,0.9819407868640977,0.9819407868640977,0
10.1.1.11,154.03912,0.05073106250000059,0.022844197631649757,0.025054533333339655,17.0,3106.0,182.7058823529412,0.8116970000000094,0,9,1,0.9975025463691153,0.9975025463691153,0
10.1.1.10,154.040741,0.04494619047619067,0.018194178392888907,0.019358150000002183,22.0,4148.0,188.54545454545453,0.943870000000004,0,17,1,0.7732266742876345,0.7732266742876345,0
10.1.1.20,154.10862,0.1412383333333338,0.17398049629835602,0.19514740000000758,7.0,1284.0,183.42857142857142,0.8474300000000028,0,5,1,1.1488348542809168,1.1488348542809168,0
10.1.1.16,154.306614,0.041123250000000056,0.02921198283131925,0.04015813333332782,17.0,3082.0,181.2941176470588,0.6579720000000009,0,8,0,0.9975025463691153,0.9975025463691153,0
10.1.1.2,154.372762,0.05218658333333318,0.02701625270542288,0.024205545454546753,13.0,2072.0,159.3846153846154,0.6262389999999982,1,1,0,0.9912642605354288,0.9912642605354288,0
10.1.1.27,155.000136,0.0037305977443608533,0.0037585633463350357,0.003593162264151398,267.0,392070.0,1468.426966292135,0.992338999999987,0,3,0,0.12440161825669636,0.12440161825669636,1
10.1.1.24,155.00114,0.0037046104868914405,0.0039525330092366456,0.0038315676691726857,268.0,396196.0,1478.3432835820895,0.9891310000000146,0,2,0,0.06345811641554697,0.06345811641554697,1
10.1.1.29,155.002239,0.003702401486988861,0.0033838866320300763,0.0036751156716396285,270.0,399098.0,1478.1407407407407,0.9959460000000036,0,0,0,0.03524753954071269,0.03524753954071269,1
10.1.1.14,155.003455,0.034111178571427966,0.022123220303000707,0.02859607407406707,29.0,5598.0,193.0344827586207,0.955112999999983,0,21,1,0.8497511372532974,0.8497511372532974,0
10.1.1.23,155.003863,0.0036767185185185426,0.005379318011506121,0.0036523048327152577,271.0,400612.0,1478.2730627306273,0.9927140000000065,0,0,0,0.0,0.0,1
10.1.1.28,155.005778,0.05743862499999963,0.0792185038373899,0.0817636666666677,17.0,25296.0,1488.0,0.9190179999999941,0,0,0,0.0,0.0,1
10.1.1.9,155.006362,0.040194541666666105,0.044551651666894926,0.03188217391304148,25.0,7236.0,289.44,0.9646689999999865,0,18,1,1.0211191885631823,1.0211191885631823,0
10.1.1.18,155.007152,0.06611126666666678,0.03516217355523789,0.03074064285714582,16.0,2816.0,176.0,0.9916690000000017,0,4,0,0.8112781244591328,0.8112781244591328,0
10.1.1.15,155.012336,0.03277914285714242,0.027872430503887047,0.02444544444444916,29.0,6518.0,224.75862068965517,0.9178159999999878,0,20,1,0.8935711016541907,0.8935711016541907,0
10.1.1.30,155.015776,0.005905783132530234,0.00773875767099214,0.00528698787878842,167.0,244516.0,1464.1676646706587,0.9803600000000188,0,0,0,0.05282677388968398,0.05282677388968398,1
10.1.1.21,155.016269,0.052938777777778036,0.019770130400726588,0.016027235294113578,19.0,3470.0,182.6315789473684,0.9528980000000047,0,10,1,0.9980008838722995,0.9980008838722995,0
10.1.1.4,155.022782,0.03057370967741877,0.025529824833175802,0.02829693333333978,32.0,6020.0,188.125,0.9477849999999819,0,15,0,1.168645033308507,1.168645033308507,0
10.1.1.8,155.022935,0.030427838709677475,0.02392717430588758,0.03572403333333322,32.0,5798.0,181.1875,0.9432630000000017,0,16,1,1.168645033308507,1.168645033308507,0
10.1.1.2,155.028991,0.08509781818181947,0.08341111475512931,0.06895939999999143,12.0,2040.0,170.0,0.9360760000000141,0,0,0,0.0,0.0,0
10.1.1.16,155.03036799999998,0.061386066666667224,0.011440386354003103,0.008682285714288338,16.0,3104.0,194.0,0.9207910000000084,0,16,1,0.0,0.0,0
10.1.1.10,155.03295599999998,0.043666181818181826,0.02180899958865369,0.02124561904761755,23.0,4268.0,185.56521739130434,0.9606560000000002,0,16,1,1.0666152167384504,1.0666152167384504,0
10.1.1.7,155.035716,0.009876126315789466,0.014678692491064843,0.008960574468089443,96.0,52886.0,550.8958333333334,0.9382319999999993,0,87,1,0.4960449576082462,0.4960449576082462,0
10.1.1.17,155.04111,0.05798474999999925,0.018798500490394235,0.02181785714284956,9.0,1554.0,172.66666666666666,0.463877999999994,0,1,0,0.5032583347756457,0.5032583347756457,0
10.1.1.11,155.044615,0.031294241379310375,0.010358487200342593,0.008633428571426651,30.0,5410.0,180.33333333333334,0.9075330000000008,0,14,0,1.1766796675107107,1.1766796675107107,0
